date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:53:08	172575/172575	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202021%2007:54:00%20GMT	https://www.monsterlab.vn/portfolio-posts/digital-artist-expert/?fbclid=IwAR0IQL7cv9k2XF8Dnj0DTc7kMZHqcR5J9yCWOIyXMhtOBpQoou80JqwpOtc	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/portfolio-posts/digital-artist-expert/index602d.html	(from https://www.monsterlab.vn/course-posts/digital-artist-expert/?fbclid=IwAR0IQL7cv9k2XF8Dnj0DTc7kMZHqcR5J9yCWOIyXMhtOBpQoou80JqwpOtc)
15:53:08	3225/3225	---M-Z	200	added ('OK')	application/rss+xml	etag:%22602a4ab1aba03e4d33d9657d864a7bba-gzip%22	https://www.monsterlab.vn/tag/phoi-canh-co-ban/feed/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/tag/phoi-canh-co-ban/feed/index.html	(from https://www.monsterlab.vn/tag/phoi-canh-co-ban/)
15:53:08	212/212	---M-Z	401	error ('Unauthorized')	application/json	date:Sun,%2008%20Aug%202021%2007:54:02%20GMT	https://www.monsterlab.vn/wp-json/wp/v2/tags/150	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/wp/v2/tags/150.57b.delayed	(from https://www.monsterlab.vn/tag/phoi-canh-co-ban/)
15:53:09	212/212	---M-Z	401	error ('Unauthorized')	application/json	date:Sun,%2008%20Aug%202021%2007:54:04%20GMT	https://www.monsterlab.vn/wp-json/wp/v2/tags/151	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/wp/v2/tags/151	(from https://www.monsterlab.vn/tag/hoa-si-minh-hoa/)
15:53:09	3192/3192	---M-Z	200	added ('OK')	application/rss+xml	etag:%22602a4ab1aba03e4d33d9657d864a7bba-gzip%22	https://www.monsterlab.vn/tag/hoa-si-minh-hoa/feed/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/tag/hoa-si-minh-hoa/feed/index.html	(from https://www.monsterlab.vn/tag/hoa-si-minh-hoa/)
15:53:11	212/212	---M-Z	401	error ('Unauthorized')	application/json	date:Sun,%2008%20Aug%202021%2007:54:05%20GMT	https://www.monsterlab.vn/wp-json/wp/v2/posts/1101	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/wp/v2/posts/1101.57d.delayed	(from https://www.monsterlab.vn/dieu-khac-dinh-cao-tren-nhung-caybut-chi/)
15:53:11	1327/1327	---M-Z	200	added ('OK')	application/rss+xml	etag:%22c81eb69e3a41a17b3ce9bbe0799894b4-gzip%22	https://www.monsterlab.vn/dieu-khac-dinh-cao-tren-nhung-caybut-chi/feed/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/dieu-khac-dinh-cao-tren-nhung-caybut-chi/feed/index.html	(from https://www.monsterlab.vn/dieu-khac-dinh-cao-tren-nhung-caybut-chi/)
15:53:11	105324/105324	---M-Z	200	added ('OK')	text/html	etag:%22c715a8f323c0c2a8af2d88545add6281-gzip%22	https://www.monsterlab.vn/hoa-si-minh-hoa-tre-viet-nam/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/hoa-si-minh-hoa-tre-viet-nam/index.html	(from https://www.monsterlab.vn/2019/10/)
15:53:12	3091/3091	---M-Z	200	added ('OK')	application/json	date:Sun,%2008%20Aug%202021%2007:54:06%20GMT	https://www.monsterlab.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.monsterlab.vn%2Fdieu-khac-dinh-cao-tren-nhung-caybut-chi%2F	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/oembed/1.0/embed8a47.json	(from https://www.monsterlab.vn/dieu-khac-dinh-cao-tren-nhung-caybut-chi/)
15:53:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Aug%202021%2007:54:06%20GMT	https://www.monsterlab.vn/?p=1101	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/index0314.html	(from https://www.monsterlab.vn/dieu-khac-dinh-cao-tren-nhung-caybut-chi/)
15:53:13	3674/3674	---M-Z	200	added ('OK')	text/xml	date:Sun,%2008%20Aug%202021%2007:54:07%20GMT	https://www.monsterlab.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.monsterlab.vn%2Fdieu-khac-dinh-cao-tren-nhung-caybut-chi%2F&format=xml	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/oembed/1.0/embed7343	(from https://www.monsterlab.vn/dieu-khac-dinh-cao-tren-nhung-caybut-chi/)
15:53:13	44643/44643	---M--	200	added ('OK')	image/jpeg	etag:%22ae63-583fa549a1500%22	https://www.monsterlab.vn/wp-content/uploads/2017/07/dieu-khac-tren-but-chi-5.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/07/dieu-khac-tren-but-chi-5.jpg	(from https://www.monsterlab.vn/dieu-khac-dinh-cao-tren-nhung-caybut-chi/)
15:53:13	3344/3344	---M--	200	added ('OK')	image/jpeg	etag:%22d10-583fa54f5a280%22	https://www.monsterlab.vn/wp-content/uploads/2017/07/kiet-tac-nghe-thuat-tu-do-uong-bi-do-3-150x150.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/07/kiet-tac-nghe-thuat-tu-do-uong-bi-do-3-150x150.jpg	(from https://www.monsterlab.vn/dieu-khac-dinh-cao-tren-nhung-caybut-chi/)
15:53:16	212/212	---M-Z	401	error ('Unauthorized')	application/json	date:Sun,%2008%20Aug%202021%2007:54:09%20GMT	https://www.monsterlab.vn/wp-json/wp/v2/tags/162	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/wp/v2/tags/162.582.delayed	(from https://www.monsterlab.vn/tag/ve-tay/)
15:53:16	81652/81652	---M-Z	200	added ('OK')	text/html	etag:%22ec331d011c37fcf53a305df2a11d58f4-gzip%22	https://www.monsterlab.vn/tag/but-chi/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/tag/but-chi/index.html	(from https://www.monsterlab.vn/dieu-khac-dinh-cao-tren-nhung-caybut-chi/)
15:53:16	81686/81686	---M-Z	200	added ('OK')	text/html	etag:%22d0267f84432da4050689e06b07ab79a1-gzip%22	https://www.monsterlab.vn/tag/dieu-khac/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/tag/dieu-khac/index.html	(from https://www.monsterlab.vn/dieu-khac-dinh-cao-tren-nhung-caybut-chi/)
15:53:16	3068/3068	---M-Z	200	added ('OK')	application/rss+xml	etag:%22602a4ab1aba03e4d33d9657d864a7bba-gzip%22	https://www.monsterlab.vn/tag/ve-tay/feed/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/tag/ve-tay/feed/index.html	(from https://www.monsterlab.vn/tag/ve-tay/)
15:53:17	1307/1307	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ba5383f8df67c73ccafc1ffdc5947a49-gzip%22	https://www.monsterlab.vn/designer-co-can-biet-ve-tay-khong/feed/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/designer-co-can-biet-ve-tay-khong/feed/index.html	(from https://www.monsterlab.vn/designer-co-can-biet-ve-tay-khong/)
15:53:17	212/212	---M-Z	401	error ('Unauthorized')	application/json	date:Sun,%2008%20Aug%202021%2007:54:11%20GMT	https://www.monsterlab.vn/wp-json/wp/v2/posts/5532	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/wp/v2/posts/5532.583.delayed	(from https://www.monsterlab.vn/designer-co-can-biet-ve-tay-khong/)
15:53:18	2950/2950	---M-Z	200	added ('OK')	application/json	date:Sun,%2008%20Aug%202021%2007:54:12%20GMT	https://www.monsterlab.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.monsterlab.vn%2Fdesigner-co-can-biet-ve-tay-khong%2F	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/oembed/1.0/embed5860.json	(from https://www.monsterlab.vn/designer-co-can-biet-ve-tay-khong/)
15:53:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Aug%202021%2007:54:12%20GMT	https://www.monsterlab.vn/?p=5532	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/indexdb58.html	(from https://www.monsterlab.vn/designer-co-can-biet-ve-tay-khong/)
15:53:19	3544/3544	---M-Z	200	added ('OK')	text/xml	date:Sun,%2008%20Aug%202021%2007:54:13%20GMT	https://www.monsterlab.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.monsterlab.vn%2Fdesigner-co-can-biet-ve-tay-khong%2F&format=xml	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/oembed/1.0/embed353a	(from https://www.monsterlab.vn/designer-co-can-biet-ve-tay-khong/)
15:53:20	33866/33866	---M--	200	added ('OK')	image/jpeg	etag:%22fdc0b87e59ae0950e1bd0a0cb4685942%22	https://i.imgur.com/xfpeX5S.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/i.imgur.com/xfpeX5S.jpg	(from https://www.monsterlab.vn/designer-co-can-biet-ve-tay-khong/)
15:53:21	24056/24056	---M--	200	added ('OK')	image/jpeg	etag:%22bfd5a20a79be68fb069a56ddd32152fe%22	https://i.imgur.com/GR6PpY1.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/i.imgur.com/GR6PpY1.jpg	(from https://www.monsterlab.vn/designer-co-can-biet-ve-tay-khong/)
15:53:21	38413/38413	---M--	200	added ('OK')	image/jpeg	etag:%221c3056233dd80e88b587e93d3199861d%22	https://i.imgur.com/JPl3nBY.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/i.imgur.com/JPl3nBY.jpg	(from https://www.monsterlab.vn/designer-co-can-biet-ve-tay-khong/)
15:53:22	21416/21416	---M--	200	added ('OK')	image/jpeg	etag:%222543f74758634a60999476e1be0e0ab6%22	https://i.imgur.com/i9cCsl7.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/i.imgur.com/i9cCsl7.jpg	(from https://www.monsterlab.vn/designer-co-can-biet-ve-tay-khong/)
15:53:22	63612/63612	---M--	200	added ('OK')	image/jpeg	etag:%2245c81fe7c7195a2ef27329762e735730%22	https://i.imgur.com/NMvZ9DM.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/i.imgur.com/NMvZ9DM.jpg	(from https://www.monsterlab.vn/designer-co-can-biet-ve-tay-khong/)
15:53:23	1401/1401	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a9c933d98af166ee307b3990c506cb57-gzip%22	https://www.monsterlab.vn/nghe-thuat-thiet-ke-an-chua-dang-sau-cac-poster-phim-dinh-dam/feed/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/nghe-thuat-thiet-ke-an-chua-dang-sau-cac-poster-phim-dinh-dam/feed/index.html	(from https://www.monsterlab.vn/nghe-thuat-thiet-ke-an-chua-dang-sau-cac-poster-phim-dinh-dam/)
15:53:23	212/212	---M-Z	401	error ('Unauthorized')	application/json	date:Sun,%2008%20Aug%202021%2007:54:18%20GMT	https://www.monsterlab.vn/wp-json/wp/v2/posts/5544	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/wp/v2/posts/5544.58b.delayed	(from https://www.monsterlab.vn/nghe-thuat-thiet-ke-an-chua-dang-sau-cac-poster-phim-dinh-dam/)
15:53:24	3105/3105	---M-Z	200	added ('OK')	application/json	date:Sun,%2008%20Aug%202021%2007:54:19%20GMT	https://www.monsterlab.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.monsterlab.vn%2Fnghe-thuat-thiet-ke-an-chua-dang-sau-cac-poster-phim-dinh-dam%2F	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/oembed/1.0/embed8f5e.json	(from https://www.monsterlab.vn/nghe-thuat-thiet-ke-an-chua-dang-sau-cac-poster-phim-dinh-dam/)
15:53:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Aug%202021%2007:54:19%20GMT	https://www.monsterlab.vn/?p=5544	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/index0848.html	(from https://www.monsterlab.vn/nghe-thuat-thiet-ke-an-chua-dang-sau-cac-poster-phim-dinh-dam/)
15:53:25	3704/3704	---M-Z	200	added ('OK')	text/xml	date:Sun,%2008%20Aug%202021%2007:54:20%20GMT	https://www.monsterlab.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.monsterlab.vn%2Fnghe-thuat-thiet-ke-an-chua-dang-sau-cac-poster-phim-dinh-dam%2F&format=xml	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/oembed/1.0/embed8327	(from https://www.monsterlab.vn/nghe-thuat-thiet-ke-an-chua-dang-sau-cac-poster-phim-dinh-dam/)
15:53:26	53334/53334	---M--	200	added ('OK')	image/jpeg	etag:%22611b28227ac38e03210b4ac9e1997ade%22	https://i.imgur.com/JrC7evl.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/i.imgur.com/JrC7evl.jpg	(from https://www.monsterlab.vn/nghe-thuat-thiet-ke-an-chua-dang-sau-cac-poster-phim-dinh-dam/)
15:53:27	1238153/1238153	---M--	200	added ('OK')	image/png	etag:%22fe04d98c00ba4ea5b572d837fafdb5db%22	https://i.imgur.com/k4ejeNi.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/i.imgur.com/k4ejeNi.png	(from https://www.monsterlab.vn/nghe-thuat-thiet-ke-an-chua-dang-sau-cac-poster-phim-dinh-dam/)
15:53:27	1346472/1346472	---M--	200	added ('OK')	image/png	etag:%22c496521f3e10f17d5223f1bd74117093%22	https://i.imgur.com/llauEPX.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/i.imgur.com/llauEPX.png	(from https://www.monsterlab.vn/nghe-thuat-thiet-ke-an-chua-dang-sau-cac-poster-phim-dinh-dam/)
15:53:27	221405/221405	---M--	200	added ('OK')	image/jpeg	etag:%22a46840f75136c1f42284d7085810ab2e%22	https://i.imgur.com/mKoKUQ7.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/i.imgur.com/mKoKUQ7.jpg	(from https://www.monsterlab.vn/nghe-thuat-thiet-ke-an-chua-dang-sau-cac-poster-phim-dinh-dam/)
15:53:28	182171/182171	---M--	200	added ('OK')	image/jpeg	etag:%22e6f4ff9e21c29816ad72f0db4305afdb%22	https://i.imgur.com/9eFfXFl.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/i.imgur.com/9eFfXFl.jpg	(from https://www.monsterlab.vn/nghe-thuat-thiet-ke-an-chua-dang-sau-cac-poster-phim-dinh-dam/)
15:53:28	619001/619001	---M--	200	added ('OK')	image/png	etag:%222dda04fe0749a77dfb50d3af57e7c933%22	https://i.imgur.com/kZY7KgX.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/i.imgur.com/kZY7KgX.png	(from https://www.monsterlab.vn/nghe-thuat-thiet-ke-an-chua-dang-sau-cac-poster-phim-dinh-dam/)
15:53:29	478281/478281	---M--	200	added ('OK')	image/png	etag:%224794a0c8eb92739824e97d5718211960%22	https://i.imgur.com/MzAMTkZ.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/i.imgur.com/MzAMTkZ.png	(from https://www.monsterlab.vn/nghe-thuat-thiet-ke-an-chua-dang-sau-cac-poster-phim-dinh-dam/)
15:53:29	515101/515101	---M--	200	added ('OK')	image/png	etag:%228b1dee770b5f5ad119a904af8b99fece%22	https://i.imgur.com/5T8be2v.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/i.imgur.com/5T8be2v.png	(from https://www.monsterlab.vn/nghe-thuat-thiet-ke-an-chua-dang-sau-cac-poster-phim-dinh-dam/)
15:53:29	176109/176109	---M--	200	added ('OK')	image/jpeg	etag:%22a5ad3da34bc3a8c72dc429adda596b5e%22	https://i.imgur.com/plLvz9w.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/i.imgur.com/plLvz9w.jpg	(from https://www.monsterlab.vn/nghe-thuat-thiet-ke-an-chua-dang-sau-cac-poster-phim-dinh-dam/)
15:53:29	237468/237468	---M--	200	added ('OK')	image/jpeg	etag:%22f4f8413a1af9f4275d99f74bc4371dc1%22	https://i.imgur.com/d9buiKH.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/i.imgur.com/d9buiKH.jpg	(from https://www.monsterlab.vn/nghe-thuat-thiet-ke-an-chua-dang-sau-cac-poster-phim-dinh-dam/)
15:53:29	1117643/1117643	---M--	200	added ('OK')	image/gif	etag:%2247d7ed00c584546be256adf64467c89b%22	https://i.imgur.com/SQPIKxf.gif	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/i.imgur.com/SQPIKxf.gif	(from https://www.monsterlab.vn/nghe-thuat-thiet-ke-an-chua-dang-sau-cac-poster-phim-dinh-dam/)
15:53:31	212/212	---M-Z	401	error ('Unauthorized')	application/json	date:Sun,%2008%20Aug%202021%2007:54:25%20GMT	https://www.monsterlab.vn/wp-json/wp/v2/tags/50	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/wp/v2/tags/50.599.delayed	(from https://www.monsterlab.vn/tag/nhan-vat-hoat-hinh/)
15:53:32	81783/81783	---M-Z	200	added ('OK')	text/html	etag:%222c1aeebc83d3a690bf6f12f1732cb41e-gzip%22	https://www.monsterlab.vn/tag/poster-film/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/tag/poster-film/index.html	(from https://www.monsterlab.vn/nghe-thuat-thiet-ke-an-chua-dang-sau-cac-poster-phim-dinh-dam/)
15:53:32	5186/5186	---M-Z	200	added ('OK')	application/rss+xml	etag:%22602a4ab1aba03e4d33d9657d864a7bba-gzip%22	https://www.monsterlab.vn/tag/nhan-vat-hoat-hinh/feed/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/tag/nhan-vat-hoat-hinh/feed/index.html	(from https://www.monsterlab.vn/tag/nhan-vat-hoat-hinh/)
15:53:32	81853/81853	---M-Z	200	added ('OK')	text/html	etag:%22fb8fd55efd5b617b329a97c3d6839184-gzip%22	https://www.monsterlab.vn/tag/poster-design/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/tag/poster-design/index.html	(from https://www.monsterlab.vn/nghe-thuat-thiet-ke-an-chua-dang-sau-cac-poster-phim-dinh-dam/)
15:53:33	212/212	---M-Z	401	error ('Unauthorized')	application/json	date:Sun,%2008%20Aug%202021%2007:54:27%20GMT	https://www.monsterlab.vn/wp-json/wp/v2/tags/53	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/wp/v2/tags/53.59a.delayed	(from https://www.monsterlab.vn/tag/sketch-drawing/)
15:53:33	5192/5192	---M-Z	200	added ('OK')	application/rss+xml	etag:%22602a4ab1aba03e4d33d9657d864a7bba-gzip%22	https://www.monsterlab.vn/tag/sketch-drawing/feed/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/tag/sketch-drawing/feed/index.html	(from https://www.monsterlab.vn/tag/sketch-drawing/)
15:53:34	212/212	---M-Z	401	error ('Unauthorized')	application/json	date:Sun,%2008%20Aug%202021%2007:54:28%20GMT	https://www.monsterlab.vn/wp-json/wp/v2/tags/140	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/wp/v2/tags/140	(from https://www.monsterlab.vn/tag/artisi/)
15:53:34	3315/3315	---M-Z	200	added ('OK')	application/rss+xml	etag:%22602a4ab1aba03e4d33d9657d864a7bba-gzip%22	https://www.monsterlab.vn/tag/artisi/feed/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/tag/artisi/feed/index.html	(from https://www.monsterlab.vn/tag/artisi/)
15:53:35	212/212	---M-Z	401	error ('Unauthorized')	application/json	date:Sun,%2008%20Aug%202021%2007:54:29%20GMT	https://www.monsterlab.vn/wp-json/wp/v2/tags/51	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/wp/v2/tags/51	(from https://www.monsterlab.vn/tag/sketching/)
15:53:35	4932/4932	---M-Z	200	added ('OK')	application/rss+xml	etag:%22602a4ab1aba03e4d33d9657d864a7bba-gzip%22	https://www.monsterlab.vn/tag/sketching/feed/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/tag/sketching/feed/index.html	(from https://www.monsterlab.vn/tag/sketching/)
15:53:36	212/212	---M-Z	401	error ('Unauthorized')	application/json	date:Sun,%2008%20Aug%202021%2007:54:30%20GMT	https://www.monsterlab.vn/wp-json/wp/v2/posts/1182	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/wp/v2/posts/1182	(from https://www.monsterlab.vn/dieu-ky-dieu-tu-doi-ban-tay/)
15:53:36	1257/1257	---M-Z	200	added ('OK')	application/rss+xml	etag:%224503081a6d7129efad4768d0e4fcf005-gzip%22	https://www.monsterlab.vn/dieu-ky-dieu-tu-doi-ban-tay/feed/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/dieu-ky-dieu-tu-doi-ban-tay/feed/index.html	(from https://www.monsterlab.vn/dieu-ky-dieu-tu-doi-ban-tay/)
15:53:37	3204/3204	---M-Z	200	added ('OK')	application/json	date:Sun,%2008%20Aug%202021%2007:54:31%20GMT	https://www.monsterlab.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.monsterlab.vn%2Fdieu-ky-dieu-tu-doi-ban-tay%2F	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/oembed/1.0/embeda61f.json	(from https://www.monsterlab.vn/dieu-ky-dieu-tu-doi-ban-tay/)
15:53:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Aug%202021%2007:54:31%20GMT	https://www.monsterlab.vn/?p=1182	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/index4007.html	(from https://www.monsterlab.vn/dieu-ky-dieu-tu-doi-ban-tay/)
15:53:38	3811/3811	---M-Z	200	added ('OK')	text/xml	date:Sun,%2008%20Aug%202021%2007:54:32%20GMT	https://www.monsterlab.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.monsterlab.vn%2Fdieu-ky-dieu-tu-doi-ban-tay%2F&format=xml	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/oembed/1.0/embedc674	(from https://www.monsterlab.vn/dieu-ky-dieu-tu-doi-ban-tay/)
15:53:39	58901/58901	---M--	200	added ('OK')	image/jpeg	etag:%22e615-583fa58c63280%22	https://www.monsterlab.vn/wp-content/uploads/2017/07/quang_cao_nghe_thuat_tu_doi_tay_14.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/07/quang_cao_nghe_thuat_tu_doi_tay_14.jpg	(from https://www.monsterlab.vn/dieu-ky-dieu-tu-doi-ban-tay/)
15:53:39	4247/4247	---M--	200	added ('OK')	image/jpeg	etag:%221097-583fa549a1500%22	https://www.monsterlab.vn/wp-content/uploads/2017/07/dieu-khac-tren-but-chi-5-150x150.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/07/dieu-khac-tren-but-chi-5-150x150.jpg	(from https://www.monsterlab.vn/dieu-ky-dieu-tu-doi-ban-tay/)
15:53:41	102410/102410	---M-Z	200	added ('OK')	text/html	etag:%22ec6bc6a8b53038e5fc55166174a0a2a4-gzip%22	https://www.monsterlab.vn/9-tips-danh-cho-designer-de-so-huu-mot-poster-an-tuong/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/9-tips-danh-cho-designer-de-so-huu-mot-poster-an-tuong/index.html	(from https://www.monsterlab.vn/2019/09/)
15:53:41	101290/101290	---M-Z	200	added ('OK')	text/html	etag:%22c7fcb901ca7579a87ef91f03f51dc492-gzip%22	https://www.monsterlab.vn/bat-dau-ve-minh-hoa/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/bat-dau-ve-minh-hoa/index.html	(from https://www.monsterlab.vn/2019/09/)
15:53:42	212/212	---M-Z	401	error ('Unauthorized')	application/json	date:Sun,%2008%20Aug%202021%2007:54:35%20GMT	https://www.monsterlab.vn/wp-json/wp/v2/posts/1708	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/wp/v2/posts/1708.5a2.delayed	(from https://www.monsterlab.vn/6-nganh-cong-nghiep-tim-kiem-motion-graphics-designer/)
15:53:42	101535/101535	---M-Z	200	added ('OK')	text/html	etag:%22cd8be3f2ce6061202d10ffd2b81061cc-gzip%22	https://www.monsterlab.vn/portfolio-website-nguon-cam-hung-tuyet-voi-cho-designer/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/portfolio-website-nguon-cam-hung-tuyet-voi-cho-designer/index.html	(from https://www.monsterlab.vn/2019/09/)
15:53:43	100346/100346	---M-Z	200	added ('OK')	text/html	etag:%2272cfad92f48c74689c70256b7a7f61d7-gzip%22	https://www.monsterlab.vn/graphic-designer-co-can-phai-ve-dep/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/graphic-designer-co-can-phai-ve-dep/index.html	(from https://www.monsterlab.vn/2019/09/)
15:53:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Aug%202021%2007:54:37%20GMT	https://www.monsterlab.vn/?p=1708	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/index13fe.html	(from https://www.monsterlab.vn/6-nganh-cong-nghiep-tim-kiem-motion-graphics-designer/)
15:53:44	1363/1363	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fa607281013d449fa7f96456087adc6b-gzip%22	https://www.monsterlab.vn/6-nganh-cong-nghiep-tim-kiem-motion-graphics-designer/feed/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/6-nganh-cong-nghiep-tim-kiem-motion-graphics-designer/feed/index.html	(from https://www.monsterlab.vn/6-nganh-cong-nghiep-tim-kiem-motion-graphics-designer/)
